founder_uuid,success
422e2dc0-ce36-4450-bef1-b312af79627e,0
e275658d-e53d-4797-875a-795e91016081,0
cea8157c-1619-44d3-8180-5e0afcdf0ab2,0
991b2fce-7890-44f0-bb91-f1eec9b3d504,0
b4925efc-f8a9-4377-8c7e-634f2790511f,0
100f54ec-7188-4471-ab87-9034726227f3,0
3dd365ba-48bb-4494-b8d9-8f40257b3ded,0
4b263fd6-3ca1-4511-8472-f326bd25e3cc,0
2ae5d6d7-a535-4ab5-a187-e3a50c40f543,0
e1deba8e-cdf4-4076-9718-76ef416c327d,0
927bbb7b-1bd2-4a3a-88c8-7c8707f51c8e,0
465603ba-2479-4b85-8e5a-718bad0182b2,0
79e7d0cc-80f6-407b-9be8-2b1e5c9d07b3,0
46b4e3b0-a86e-4669-91bb-a8efc2fb9024,0
8263c891-4d57-4569-9435-54325f404e17,0
cde0a1db-fa8e-4c0d-9468-671400357741,0
c3dbb540-0d39-4b7a-a551-14d0b070d014,0
9be6f3dc-ceb9-4d4c-9e46-d197a9222c19,0
cab0af57-b440-49a8-b65d-f8823b9fa9f1,0
8122a1d7-fe9a-43ea-a20a-590e6721887e,0
05e5f937-e3ed-4b62-9e3e-a3ddb4d11819,0
79c817b5-6fe3-437f-8e33-557f3c66753f,0
510ff4b2-1e6d-45c0-80ce-22a989070fcf,0
fd1a2ba0-3fb1-4cc5-9e9b-29a6441ed937,0
2bccff39-ca6a-438a-8f71-198878b0a33c,0
65c38cf2-a5d6-471f-81fa-54aa998c104e,0
1d33fadf-ee12-4460-8bb1-ec6388ee5dc1,0
48e3a752-7d62-41c3-b6a6-a7e5d060e7a6,0
4ce6b7cd-4b45-4ba4-a153-6da3f435a883,0
8102869e-6b37-40c8-b147-6f9a9d4bbf8a,0
a29b15fa-bad1-44b5-b233-3eefdad3fec7,0
e755cbf8-7e9c-4de3-aea6-8ea3f44dbca2,0
4688610e-c240-40bd-82ba-4483a9dafc05,0
fd816b92-18fb-425e-a1b7-6824fc4c2789,0
b1368430-2664-4ce5-a908-175a1e64e96f,0
28ce2f7f-6292-4111-8065-021afd16c67c,0
eadcf1ea-a34a-4bd3-a78c-4e84a0ad0e0e,0
af4aa262-6637-45a0-8224-c5d6c915d3b1,0
196604c9-0aba-4c5b-8ca5-65061554b10a,0
fdaca9bc-7bed-4724-b325-e8fdaa887218,0
9d98a927-423e-4675-8b3b-2045d0f1725c,0
99618bd1-3f80-4286-ad9b-d8544b2932c1,0
bfe21e64-889e-4f83-adab-4bf19551102d,0
f204a0cc-c050-426c-8137-459af21e2ab2,0
a4b1e75b-3619-482e-b592-2635a41e61bf,0
063e67e6-23e0-4cf1-8bfb-347315d33c05,0
57fd809c-eb72-4d3f-a48d-e8a533e93483,0
792ba79a-4224-4507-9f1b-bc4f993509b5,0
dcd4da37-feed-4566-8388-a65cf5d66a12,0
a4bb2b50-b87c-46eb-a22a-f12fdbee252c,0
01b588d1-c179-4047-8797-1df4114dbd53,0
16d6a906-7b4b-4048-ba3f-0551f4f86b05,0
c7f9bd17-615e-43fa-9894-be19aa78db9a,0
e96b886f-718a-4f7f-acb8-5b27d823c68a,0
a1c651c1-5a29-4d7a-b79a-2e6102b32739,0
50459f31-90c8-4e2c-a088-d071afdd54fa,0
8557a5cc-0447-4ef9-8554-c60c8cd372c1,0
b34ba165-e88c-434b-b770-560f10ba9b9d,0
cfb1363d-9d1f-495a-b70b-26c830603875,0
2564f781-c959-4cf8-ab3c-e17d183b7236,0
559dfa43-ad3b-4e30-a211-3ac848f7ab98,0
26210a77-03d8-4ca6-aae0-cbd7ec89a02e,0
1fe0a2e7-d088-48f7-b230-b68ebebe2ad5,0
a09eee59-4869-46c5-9720-74abfbba59a2,0
49195201-d43a-41df-8c62-baf7be7c33aa,0
eccacfad-e621-4cc1-bab4-fe0bbf45360e,0
4a9c3345-5bc7-4eb1-899f-52ccb2d5ff4e,0
58b621aa-8aae-4e0f-8cbc-009241170bf5,0
ce336b03-cb70-431b-8ad3-5a0f1a0d9686,0
bee3cae4-e2d2-45af-86b9-5c9defd0d231,0
35ea888f-031e-4781-8d0b-9f356e6db7cd,0
14728666-4f2c-4ed5-a63a-0f634c9424a4,0
a6204700-ddb7-4150-91da-50f6dd8cb931,0
ee776bf1-9cf7-4ad9-abf3-a33bdb44b2fe,0
93cbb817-26ce-4b58-88b9-7ac4271c429f,0
6197f67e-383c-48e1-a2b5-442e58837aec,0
c3c5f8cd-a03c-452f-b770-c0ad30ab4dae,0
088fa1f7-7765-425b-87b7-7d6aa28ebc44,0
b4c687f6-8527-4eed-9b59-75305d64553f,0
a65f1726-21e6-4819-8a34-d64cd79e0c3e,0
47ba0342-f2e6-47fe-bd5a-4d5e011aad8f,0
1d5d7dee-a8c1-4f7f-afa8-7af009ee068f,0
de9a4d60-e0af-4144-9589-d4e26d30d686,0
11354f1a-a1d2-4d6e-b1dd-765a5e83e317,0
51359c2a-f9f9-4c91-bb28-320f6babde36,0
fe6e7656-f5e5-48b1-93e1-39353cbdaf79,0
77be6a6c-7f40-406f-a057-740660c430b6,0
18724740-f455-46db-8f5b-558fdbff6d7a,0
6b2bb5dd-2e15-4a7f-8664-5c0fd2520005,0
a37f6a2c-2db7-47d5-bf18-4af512b62c09,0
25c483ea-bc00-460e-9222-c17c434e30c8,0
6cb62a5e-6327-429f-9ed9-993a0d343814,0
1f0c91d6-e071-4eb5-976b-7ef0fed7b192,0
24b31e99-3c8b-4365-890b-a2d0d827d1bb,0
ba207e97-b945-4303-8511-b8d09c0bec6a,0
630a9453-2a44-4504-b94c-c58273640c18,0
c08148ba-990c-4c39-8f45-3cdfc56025a5,0
c36f9ba0-458c-4bf8-b5fa-e01823a460f7,0
3877e6db-c118-447d-81e4-3ba1b36ebfe2,0
6d266826-eb74-4332-842b-114c145e983e,0
bff5ada0-3935-4f80-b772-3cbc66f3bfa3,0
8c8ca3a0-b7d9-440a-be68-55d59d4e0075,0
0b3eb5e6-70ec-41a9-bbe2-299e7602f9b7,0
3eda64a1-db38-4196-afdb-a1e7cbb88514,0
7d0b298e-b8a2-44a8-920e-223c0d23525b,0
ca1c6100-5975-4f3c-b615-7bd536e4275c,0
84bed82e-19fe-4c7f-93e1-a3be61421129,0
63f9e66a-adf0-42c2-bbf7-c474c214c705,0
623b215e-c762-47b1-9fbc-f0184769f7f7,0
5fa209f2-7694-4431-af2a-81c3108d867a,0
045a8b07-733e-4c77-931d-6488d2b02236,0
e957b5fe-eeb9-4e43-869b-51073e235fc0,0
750d719d-9d5c-41a9-8413-b2be066e9bd7,0
cdf28e4d-97e2-44cb-822b-5149e5a2d496,0
707d21eb-9140-4865-a32f-6f8e17a5b604,0
b707c3ca-9621-450a-a51c-49af282ac36e,0
d3efcc7e-0110-4d14-ace4-7837b7fc2be6,0
88661662-f58c-47ab-9560-2a633098f6ef,0
7947d5ca-3aee-44c5-9a21-c10343dc78ef,0
c66ff450-791d-4f2f-b351-ae000e8579d3,0
e51a25ac-c3cb-46b0-8515-eb2f221e24de,0
7ee4e040-665f-4615-abac-e4c9295f6be5,0
d8030042-e397-4bd0-baff-ee1a4e89d7fd,0
1df9de41-d1a3-4fd7-b684-7f0ab0c1657e,0
f9bf68fe-0570-454c-b6c5-af09ec228a47,0
2b382d9f-1ce8-4b02-99f0-5ea23b17cd4a,0
6f9294f3-32c5-4b2a-be6d-c64cb15e47cc,0
dea47a59-f77b-4552-bff8-c449bbc73499,0
2f057304-3629-485d-9646-c068f09a67e5,0
f84b750e-ec87-429e-b021-c077ad81ffd4,0
bcd5be3f-571c-48b6-b1a1-0d1af5c07531,0
4eb113ff-ccfa-419e-be26-992c9584b53f,0
ea52d53b-9de7-40fd-a1f7-95f05d963279,0
5359c3a8-3b2a-4cdb-8c1b-d31eaf517a7c,0
8a9bab23-2c88-467f-b814-66d8beda9b89,0
af825c58-4a50-4140-8d9b-d9d3f2f02b5b,0
861e5eec-0431-4233-b52a-ed8cc97155aa,0
b4e96db0-fc84-493a-b0d4-60586ac9b898,0
48ebf7ca-0e4a-4399-bb9e-eb0c99d73770,0
d863d33c-87d0-4877-8faa-b17e4578d812,0
75030b44-0e0a-42ca-ac12-0398da9c1357,0
a5d6512c-0f3a-4f86-ac4a-2e812a9a64a2,0
17177f35-9337-4fd4-b2f2-e388ae4d2084,0
f5679fa1-bc99-47f2-95e2-0d82fe5d09e2,0
2adafc6d-c6cb-429f-9d23-ae81c1f08eb2,0
900d2cd5-bb72-4770-b508-4ea51cba5c72,0
4c9f8e80-e583-4371-918b-37e3c6d2a614,0
e4271ee0-51cc-46b2-a595-8433301106c9,0
f5bd5b03-f283-47b4-808d-44b6953bae67,0
87eb1de3-2d60-4561-9e9a-baf8afd5b9e3,0
fa23d7a7-46b3-4f43-8b7e-f05998a9e381,0
ac510603-6dd2-4e49-9cba-1903b1bc9087,0
964bf9ff-2075-4bb6-9de9-b1be3537ebfa,0
3b607c20-8f91-4505-a1d8-f797e187d9e0,0
1a723feb-df6c-410b-865b-0af75017ea12,0
f01df94a-f2b9-4436-a1d0-8464cf04faf7,0
ec01628a-1bf1-4ec1-878e-424ea04212b6,0
a757431d-2c45-437e-8b03-c024227e528d,0
30c7be5f-c734-4b48-99c9-8cbf74412bee,0
4587caa9-c936-4917-98a3-791c5b29bea6,0
59030bdc-ce68-48e0-b61c-b45246cef715,0
aeb1a35e-e20c-4aa2-8ed3-8c423d63d5ba,0
1654955b-05c4-47a0-a9c2-0af309b418f4,0
1a64fcfc-d6ea-425a-be8d-a375ef6a7a01,0
df4eebb1-da23-4297-9990-f005b5b815ca,0
0b3edd6d-4994-4720-876d-f05b6b2a0296,0
dc08e4a2-6296-405a-8c7b-63bb54291dcf,0
daec91a7-8fab-4176-9886-cfcf8b5d5c96,0
8815de7e-88ba-44f0-90cd-4f2ff55a0cde,0
071094ea-a1c5-40e7-a500-32d9a7a982e3,0
7fc10af7-1fef-4c7b-b23c-b74783c1e751,0
9c1107eb-c1f9-4f6c-b292-1fc98016a84c,0
6e1bd935-5ac0-408f-b733-5060be24ed3a,0
36ade90e-d023-457e-ac46-af65705217ed,0
53060db6-5f15-495f-9f52-9076cb2707f0,0
c0c2466c-a823-4c92-bff7-8b3cc4243e17,0
e56fc46c-d491-45c4-8d54-837e821e6d00,0
d24ecc50-f645-4cd0-87b7-df50233ab80d,0
96dc8625-d2b7-4354-a6ff-f688e64e06e5,0
377187f5-9e28-4188-8e0f-06d4a89e7479,0
6662fe73-3ef2-4f1e-8650-cb04bb350ded,0
6b998688-96bd-4630-8a72-22adbc03d880,0
81e1ca63-dc42-4724-b505-e0f2e56c6d5a,0
09df5619-c43e-4535-9682-21acbf90f0e4,0
e22408ca-2059-4374-9270-d6e7f19ac546,0
1b6af33d-d1ca-47a2-bfbb-2d3f6a8cfec6,0
f2941eca-ff87-44fd-8992-16c8a916af7f,0
2fb17ab6-3733-437a-9054-a513d412f241,0
150cb079-763e-48ad-84b7-6b0ca76adc56,0
6c60884e-5aa0-432b-b201-bbf60894537c,0
d42ce755-e76e-4aec-b418-d39b7ea86073,0
3a148595-6e8f-4143-b1c4-5d469f3dbf69,0
901c3d72-c82d-4cc7-ad33-0125cc5b3a21,0
afbf54a3-a718-41fa-9ad8-499c2ad3b57a,0
3ed32598-a374-4c72-90ed-fa113d39eafc,0
170df5fb-f2dc-47ff-be06-d828f4b6791b,0
55b35680-b531-407d-84e2-af517b783daa,0
c495030a-340c-4528-b8d4-6435fa8dee7e,0
adf0f16f-3d2f-41a6-80e8-4e992c5b86a5,0
d4825281-ce0b-4643-864b-12f449a81c5f,0
002941bb-befe-401b-a5c3-6db3ff52f951,0
f4386a9f-5bf6-447f-8f21-1a13af9f7640,0
65204b8b-14b8-42d1-87ab-90db6f0b581b,0
a841eb01-5e8c-4578-86e6-d87e64e036ff,0
d1697b95-92c4-4a7d-acd6-b2f2b9be4429,0
aa07afce-21c5-46b9-b5a2-4e760bcf7cd2,0
fdee04ce-7aad-4923-871d-7103c1562329,0
6d65f0ab-d444-499e-a487-0df5049ec253,0
be8d56c5-389b-4105-9507-3df2541d9706,0
33da55dc-9daa-4e53-8141-e164e927ba52,0
f1b4b78d-5dc6-42bd-8d3c-b8ec00e84bb5,0
146be551-d3e1-4caa-90b0-68c62882dfef,0
709d3a6e-2218-46ca-8568-e56da50b6d20,0
1b3fac96-005c-43e7-9811-6460e2a38122,0
8c00095f-c0e0-45e7-8ed4-a6be1b71d6bf,0
35e94679-5bab-49b0-bf39-28332b6b1267,0
e5b55433-605a-4a89-943a-df7c95c68be7,0
8d989554-55f7-4596-a7ac-581a4f0e1cae,0
749e7d2c-6dc2-4bd2-888d-34e5cd6a64ce,0
57e0c311-e4ff-4dea-9909-27fb1705fd79,0
075f823b-5bcb-416c-aa77-217d49794038,0
1bfcff7d-0e13-4333-8591-0aa2e8c348ef,0
88d225f1-a324-4ec6-b8ad-296800f13092,0
8033c95c-9a51-4c29-8e16-db1187e5bbe2,0
bd35846a-8d42-4858-8642-64f7a4b004f4,0
16050ba0-5a0d-473a-929c-6aa4ed8ceaad,0
f1e3d7a8-a00f-477d-bf36-df759f4a48e5,0
f93ae149-605b-412b-b6bf-00eab06a89b5,0
bb3efdea-af39-44bf-b493-441ba9d2890a,0
14a3a9bf-5a93-46f5-8e56-4623ffc50ee2,0
8c90ab6c-ca31-485d-9f41-cb79ed2c5187,0
00f8ffa9-7863-4afa-bb5f-c3218644a177,0
95526bb4-6174-4cda-815a-93fe60b4a80b,0
54bb73db-0918-4f1e-ab6f-7d8038771b92,0
ad355d2a-1dbd-4a77-9e12-82c83925fe27,0
ab6aa9ba-54fe-4236-baed-7188be4fad66,0
c9c9cfd0-a4fa-4aa0-9d93-1877a64e00d6,0
9e8f4aac-2df8-4eb8-b970-1b229a17cae4,0
d3129039-e5bc-4854-8cb2-b58376e2539f,0
6596fedd-c2e5-4645-bef6-ce12a6fdade4,0
61befd1d-03bd-4e69-8869-f640a77ee099,0
46e48278-4c5b-415b-bb11-5fa265c849fc,0
64414286-ef1d-4273-904b-2f756a718c79,0
2930b36d-88e4-48ad-a46c-ada9bb22ac93,0
f52f9193-7c60-4679-954c-ba21947d81e1,0
79441958-871c-475f-9eb0-a98c0c073a98,0
24351c0e-8781-4fb7-a031-6b4ea22d640d,0
ce04ac91-26f8-47eb-9e1e-e0022ff2d310,0
e401505e-550d-4e33-820f-15127df15f8e,0
fcb93274-d181-49c5-9b88-4578515cf00c,0
c80ae730-9cd4-4b71-ab78-10e677d5a659,0
3e41b820-938a-4895-847d-d2e6c2db4196,0
01013af9-db19-4ea3-9d94-61dbef830eab,0
7a0921b8-cc82-4b1c-a1dd-fdd805cee68a,0
90f48b12-7f57-445e-8091-32ae1a2ad19c,0
cfcb93a4-aef9-4c5d-81cf-d01d6d97769d,0
692b0a6c-861e-4321-8f03-7afa06aa3f53,0
025ff581-c1b6-4d8e-9638-0460fae7492f,0
da2e010f-6b93-4597-90ff-4eeaf4465459,0
bca3f770-5583-44fc-9334-0670e926d3d6,0
465d9ad2-5e59-4cd2-9490-e55d98ef7982,0
94265485-be47-4001-b642-5ab48483ac29,0
c5d3a839-eeaa-458b-b7cb-d80f42f6195c,0
fb933fe4-2190-473d-8078-426e469df78e,0
e9bb2be1-483a-4472-9507-8eb26ba0edeb,0
279ee89f-ee20-4c13-af8e-912e42343b74,0
ed544c7f-3a91-42df-aceb-97143a314c13,0
daf60087-855f-45a7-ac63-37e5148bdafe,0
8de54990-3ff9-48f0-b215-d764b3c9aa8e,0
c2822562-85af-47c2-8cc7-f3d91e26e546,0
e256195e-624f-4330-abcb-46d6811defe5,0
52880f3b-f463-4e57-a634-41c09adcb538,0
a80cf472-4bc2-4e93-83b7-a7e264526b47,0
3695f59f-4793-4d65-a1b5-abf4e247daab,0
3961a861-88f0-4d7e-8024-dcd3a4fdf5d8,0
ee31aaca-2873-4015-a7c4-50783a772205,0
3677ec1d-561a-4a72-82ca-8df3e0061b50,0
fc509376-eddd-4daa-bf1c-55ccbd2b10ca,0
c559ee1e-b46f-4e28-912e-155e68e1d4d5,0
3371ec36-e0ef-494c-98ec-cde9f5869642,0
68914a19-cf23-4e9c-a0dc-672b3c2e5824,0
c858c9fe-bf57-4a7d-80f2-b44c11eadf81,0
6b552e89-7b5e-4e2b-b3a6-3f8f0ef9f0cd,0
459bc326-305c-4c25-8bf7-73ebfa7db00e,0
e55d2ce5-9714-4b4e-8004-5a059ad1027e,0
b3857a17-4004-4dfe-8285-fb6258f0721a,0
9cb01410-e246-4f41-9a7c-ce81964084d9,0
7a5f026c-bd3a-4bb2-93d8-b67a160594d0,0
37ab3801-ea69-4d13-9e50-41d36a4c9e85,0
04457f82-e808-4788-a8b9-7aa4e9ab8e22,0
708c64cb-db2d-4c73-a129-80f12665a523,0
87b5e707-1893-4bab-988c-f9c5ae49b902,0
eaa040ea-730a-4e42-a573-89072bdcbec0,0
85916ef8-6b1d-42e8-bf8b-8354c35920b4,0
db9d6799-782e-462b-a9b1-37411cf1deeb,0
9f637340-afdc-47b3-a317-0beba1427e26,0
6a4fa7ed-9801-476b-8c68-aae4e0dba139,0
9f441ecd-bf22-47de-827d-50c97c2fabd2,0
01019aa8-5e23-422e-8ff9-aafb017c66f7,0
bddc72a8-96e6-4b23-8173-a6586ffee074,0
15976b90-03ba-40c1-b32e-e43186eba71a,0
0420febf-10e9-4a45-b706-e6a7d5eb1135,0
733e7d90-de23-4e6b-a1c1-fd1849ce42d4,0
3b8096f0-9c65-4cbc-abf9-0c31be6e3c00,0
968c0e06-ccc8-4019-9b19-30c5fcfa5a7b,0
8197cbb2-0cf9-4498-9e46-118a61bed023,0
4bdfc3ca-e64d-4fca-bb30-5ac5df2ddb4c,0
d6f6d14e-e497-44d5-b5a0-5f452ecd7515,0
20cf4ee1-1eda-44b7-94c8-6b4f48d6e9d2,0
b2bba26b-ddc5-4c23-a3df-048eb6cd067f,0
692632ac-c67a-4992-b28b-f21ad67b4468,0
2b81028d-a774-49c7-aa5c-4ee56d0593ba,0
8d359e93-4b17-461c-9f5d-f6307dbd92f5,0
dd9cf9a6-cc6a-4f65-be43-953049700c0d,0
3bef2fdc-9900-4571-9470-897cb7477290,0
77f60b4a-3358-4bd2-b327-266fb2d3ff26,0
c294e8a6-f993-409b-907b-7eef9ceee326,0
de4e5e1c-1878-41d6-a3d2-7f012099e71a,0
8bbf134a-a0c4-4fbc-9b65-988984613add,0
098c2268-aa72-4889-ae59-ae5c728feba8,0
10205ed1-48c6-40a7-bcc3-5129d2676177,0
5bbb9dee-6bfe-4042-84bc-3de411218ce1,0
4f348052-ac3e-4ff4-8495-83c62dfd8a61,0
d095866a-07d9-4d27-9aab-51136eeb5ec0,0
a4070c82-c587-4b75-a36f-63dc94defb99,0
c8dd8891-81da-4b7d-9047-5b5dad0e8195,0
11b2ee25-864f-4781-a9b5-7101d8ab4ab2,0
22e0ce8a-f007-45a9-aaed-965b84ac69ca,0
76186c5a-0d12-4482-acb4-1e72b14e718d,0
d75ba59b-6f47-4adf-8b38-d1f7d139dfed,0
2617e04b-5b56-4388-898e-d7e4e7014dee,0
5beeb5f4-a962-4eb3-a321-390f872a24de,0
8b52563a-4bbd-42db-a3ed-8719a8319d04,0
c968fcd3-254c-4c1a-baaf-4ceb08016a13,0
20583247-930f-44b7-bc0c-e5207f22e928,0
694d3b79-b586-4f23-884b-136ada59f60c,0
d47f6665-b0ee-46ac-8869-582d64bc4eaa,0
c395d00c-e7be-462c-9896-6df204b86c98,0
60c9d9b8-af2b-4ff9-8172-8171a02e277d,0
b00ba42d-c503-43d6-bbfc-ff30496d1f61,0
72a5895c-2299-4842-ad0c-4337ad7e5a43,0
e1aa5125-b3b3-4714-8ab1-2caa1d1c3c28,0
7215debf-ada0-4a7c-b1ad-a6f3b05b98fa,0
26fdfb38-8cdc-44ed-b11c-d19b8c729579,0
e7c44acd-34f3-4ad7-9f2c-1a133c0851c6,0
366b7c2e-7b4b-432f-8d5d-d2e01ca391b9,0
08bdd2c3-fbfb-4296-8c21-4bbe3c7b7784,0
ff84bb2a-f433-4080-825e-abe37dd7ede5,0
bfcdabc3-87a5-410f-85e3-3b8f4d4bbf7d,0
da72acaf-b49b-423d-986e-3d6d35a93d12,0
bd894abc-207b-48f2-a2d5-506102902cae,0
203399e2-f54f-4140-bdfe-51ad7009fefa,0
e029eb5c-86eb-4599-abd9-80653f2fdc95,0
78468807-2ce1-4c63-a49e-4c9bc59b984c,0
2fa66aae-0168-47f8-8898-df44238f89db,0
925ca7f4-82ab-41d9-9025-cf51dc2f7aca,0
76d304ee-9331-4458-bec0-fee7fe6a1f55,0
82771df0-6ce4-46af-80af-d30bcdb8c948,0
d4bd71ed-b3a0-4f9e-a1bc-ee5e18284fc7,0
f4a2a8f8-9a1a-489f-a8f6-83a35849017b,0
53156151-9723-408f-bdc9-4105ca9d0eb4,0
834ab8db-9c20-4336-9b40-914174f831c7,0
a66811e6-1feb-4c0f-a00f-38c3085de2c1,0
e684ab26-ce22-4f8f-a013-5b1b90672a1d,0
b073ee1a-56d2-431f-b962-94a2ffa175b4,0
8a909cf5-a083-4667-95db-b701ebfb225e,0
5c9d25ed-7f7a-4c6b-9d03-fcf1ba966095,0
98589d31-b19f-4841-a6ef-bd289476f6dc,0
722e0b3d-1da2-45f1-812d-3bd4e104eab4,0
623c244d-1cab-4d30-a4aa-5e59572da0cf,0
6fff7b27-bf88-4ad1-8cad-62f616c41b77,0
88c5d21f-5587-4cea-b2d2-fe78dc333415,0
cf3224da-bc9f-46a4-aa89-974a5fb6eb70,0
8a263a27-86ff-4c36-b032-794512f69bf1,0
01c6eed0-f7ca-4a2f-992e-15ce2a622d44,0
60eefaf9-96cc-4d9b-b1bd-7c92100602eb,0
91966d98-508b-4398-a0bc-43ffed1628a3,0
56328616-0183-4d0e-aa21-39e72a9ca76a,0
69082eef-65d3-43c0-9a05-8b217272af60,0
509b5a48-83b6-431b-9a66-d2be5cd43126,0
ef01c17b-4467-4014-add1-58686015cb61,0
06eaae58-f56c-4fc0-9d35-d9ff18dbff7e,0
7e5b9fc8-8fb3-4179-8d4e-f89864805c72,0
cd7411be-508d-40c1-8378-f326c18f0401,0
dfbf49d3-8caf-420f-8f42-474096d6b164,0
d8b2cb51-ca44-40f5-9ed4-d20eb404815a,0
ac150717-b53d-4939-8bfc-8e824b0b6c59,0
33f9a440-195d-4af3-83cb-ab6d38088d28,0
91d80389-b54c-4c79-bb27-1bf9cae7cabf,0
97228aca-cad3-4b4d-ad9e-c06e89e5fc7e,0
09076022-7506-4c68-9f43-b19c58e85708,0
137568d7-ba18-487c-8d05-34b134648084,0
509a582d-694c-4932-9bed-1d9f2179f90a,0
899c9451-0eba-4eae-8348-c11c0e5cdbe2,0
86c8e203-e87a-4716-a09b-cb2d85334d09,0
f859576d-d85a-40b3-9a4f-a9a4f9800dc4,0
f756b484-0ced-4fc6-8612-8d9efd08d195,0
27a32f89-c1e4-4b66-8d65-a1c3d882c518,0
11ba191f-a74d-45b2-9a68-b96bec72daff,0
bbdc1d34-34b9-4566-8142-ce28772a21b3,0
51bc645d-7b48-48bd-b14b-515f17c2c785,0
1f73a162-56ba-4902-ac13-0efbe9102c5c,0
3665804c-fd06-4582-a638-4edfda3e595a,0
579b2378-d99d-461a-96b9-bbe1871a56c1,0
cab24112-9acb-4b29-be23-58e6585b486b,0
7da7f4f9-dc42-44da-b0a9-f725c7e51a5a,0
660e1138-fbbd-44da-ab62-2fa2ffcbb9d2,0
65a0d051-8693-40c7-b72c-38fc4ef24da8,0
237180b5-52c4-401a-a4ae-c7ac2562b670,0
e1ed5abd-c993-498e-aa22-9b12c67288fa,0
cb786cc2-c2d5-4a97-8193-069afa3ab8a1,0
1096a49c-8023-48e4-8629-36aba77b4b25,0
d8d071b7-8d8d-400f-b625-e17d69bcf1eb,0
bc1f0d15-37fe-4833-8f29-d487f4b143ea,0
d5a00d2b-944a-44ac-8ed5-4b8622d9bd98,0
6d6db974-6647-4ea9-968d-f064ab4d7740,0
16e6f91a-976e-4c30-bac2-7d622fedf86d,0
cd75f342-adcd-4df1-ace0-5156ad67b087,0
7b83f510-ab2f-4d82-a366-afe97e8e2fcf,0
46f7536d-0104-4cbe-94a6-8dde747f7989,0
bfaff661-3e96-4b6a-b304-752c505ad35c,0
a6dd18e4-c447-4ea8-965f-788b8927fc6f,0
e196bc9c-5091-42d4-bfe9-cec3acb5079d,0
7e826236-e26e-481c-a573-7fb1654552a4,0
c0c360da-5438-48e6-bb28-95081c21643b,0
a4544036-c99c-4558-aade-db1b709ca417,0
4adc728e-194d-4c33-9a14-09eec0648bf8,0
83c7056d-ba91-4816-b1a3-cf29a89c082e,0
a8047a4b-1765-46c5-961e-f9b37fe5de08,0
77d41ff4-9e69-411a-98a1-53bb3cef4b76,0
1d6cb593-15e8-4c6a-985b-a20e867fbe1b,0
e5d6bc26-4629-4d2a-a342-5ea4dd04a7fd,0
4e11c013-8ffa-44f8-be3c-f6c3801876b1,0
be08b323-6e10-44d7-955b-13113a5c4413,0
88b1e3be-f2d8-4819-b136-c099070bce95,0
56269eb7-da09-4a8b-aca0-1ec3c8e4126a,0
921e05b1-6226-4bda-bd0a-598707af7e23,0
b2b48e1d-2c2c-40e8-9908-b5d4613c78da,0
029ec1a1-c61f-459a-850a-91703d4d778f,0
7196e4d4-6391-40ad-ba70-75c60734903a,0
e93a380d-6e1a-4ac3-8da7-5bb3c0d5af40,0
56769a1c-3303-40e9-9686-76e09ee8cd94,0
2e7086d4-3d8c-403f-af16-41ba065d7c23,0
92d9f5a5-7dcb-4c03-b36f-88e737b9889a,0
40da2930-87b7-44bd-8bd7-af370aa28e31,0
44faed80-55c1-4782-97ac-70a816b36250,0
ea0e12bd-338d-44ad-8d7a-d6a0962609b1,0
1be75905-02dc-48da-8e7d-82ebad248dc0,0
37952481-8165-4182-9deb-1ef5570d1e52,0
1f4b4f87-97f6-4140-ac18-5ec838775755,0
848d081f-1e83-4bb8-bf0f-fd8110b13168,0
f449ad2c-ebe0-4161-9649-bb63c50a7f2f,0
01df7c2b-d86f-42f1-ad72-7190250a24d0,0
aaba3c08-68b8-41fd-95bf-e57b361cfc11,0
8a3457bc-e95e-43be-9613-1c15dfd12434,0
e664d528-233c-4cb7-ad6a-b23f8fc69b5c,0
faaa3cd3-d328-49be-b917-cea317b35e12,0
69d30f87-9b02-4007-95ee-95e2dda6277e,0
0bdf851c-1fe3-4a76-918a-cfd2937d7b9f,0
fbbd2267-6145-43d9-836c-f1c0b2bd304a,0
3b1d560e-109d-4061-bad0-1b7a21d8f301,0
0645902a-b9e3-422d-9315-18b180ecd3a1,0
c882bd76-b401-4575-81e5-876af958ac83,0
dcdf39b7-439b-422a-9fde-70e1f5999dae,0
4e28764d-c9ad-4629-ba88-8045b2537d5a,0
1cb98b96-4a35-408e-b7c4-3e25195ee222,0
ba0f8221-9c26-4862-8239-42423ce2c08e,0
acc0cfa6-2609-4f70-9084-ca337df8959b,0
27677faf-5d5e-443c-bd3a-088761c12d70,0
4000a774-4936-4fbd-bc54-68d6702d05fc,0
e7d317fc-7ffc-4364-b809-661f6f930733,0
69fa14b5-dbef-4c76-8c74-0329f58e82aa,0
bc9ec4c8-3e20-4846-bf4b-9eac45a7663c,0
12bf40cc-7c52-4b72-aedc-cb011138a07b,0
8970d407-a9ac-4b40-b9c9-a166da331356,0
08c1fc40-96c1-43a9-a485-4f3c7f9a3dbe,0
ed2405ff-6ee5-4e49-92e5-9de3cc812235,0
aab54a71-dbd6-4e69-9e73-fd9426527f4c,0
03585e63-022d-4df6-a5b9-a193d1ab7c98,0
b562327b-b3da-4e03-9e07-953139a379ce,0
3d30bf27-0000-4d94-a5bb-79dc15a1ac0b,0
